-1.06051834061,-6.10133061634,11.1635821167,-35.6536407729,12.9481961789,-6.10259813676,408.743309571
7.36299012026,-2.51880843741,10.5767589356,-35.6321815223,12.8646269387,-6.13833242839,408.844946394
6.28864685909,2.12564572679,9.79680805537,-35.6042873599,12.7740797878,-6.17251588133,408.948622812
-5.41583692618,7.04728196222,8.86874867194,-35.5670138639,12.6766562171,-6.2051610805,409.054325019
4.83755945684,9.8970408604,7.83759998108,-35.5174166129,12.5724577175,-6.23628061079,409.162039208
-5.03816264982,8.34171341841,6.7425501234,-35.4525511851,12.46158578,-6.26588705714,409.27175157
-0.73305787352,2.61747082362,5.59946301863,-35.369473159,12.3441418956,-6.29399300445,409.383448299
7.1708894525,-4.70175497554,4.41837153131,-35.2652381128,12.2202275551,-6.32061103763,409.497115587
-6.14572439623,-10.1436126394,3.20930852595,-35.136901625,12.0899442496,-6.3457537416,409.612739627
4.05798211069,-9.39270831409,1.95797909802,-34.9815192739,11.9533934699,-6.36943370127,409.730306611
-3.57786983883,-2.80963476059,0.563835300315,-34.7961466378,11.8106767069,-6.39166350155,409.849802732
-4.07763668821,3.83158852647,-1.0537664494,-34.5778392952,11.6618954517,-6.41245572736,409.971214182
6.6088358891,6.68537324899,-2.96441169982,-34.3236528243,11.5071511951,-6.43182296361,410.094527155
-5.15043968344,4.01563996543,-5.18405295318,-34.0306428036,11.3465454282,-6.44977779522,410.219727842
-5.98819449842,-0.722479435669,-7.51411052567,-33.6958648114,11.1801796417,-6.46633280709,410.346802437
4.85424228523,-3.14288804598,-9.70237168698,-33.3163744261,11.0081553267,-6.48150058415,410.475737131
-4.87993723803,-1.51273603678,-11.4928978805,-32.889227226,10.8305739741,-6.4952937113,410.606518119
6.03568524428,1.05388856456,-12.5940389118,-32.4114787895,10.6475370749,-6.50772477345,410.739131591
-2.60892222289,1.9387731527,-12.6890297436,-31.8807246919,10.4591461199,-6.51880635553,410.873563741
-7.36089860608,1.32434334164,-11.7140814933,-31.296115562,10.2655026001,-6.52855104244,411.009800762
6.41320617779,-0.0959708332431,-9.77287848946,-30.6549222883,10.0667080064,-6.5369714191,411.147828846
-4.86207939226,-2.21501544289,-6.99551228447,-29.9538108251,9.86286382989,-6.54408007042,411.287634185
3.66089199994,-3.91275539544,-3.5120744307,-29.1894471268,9.65407156135,-6.54988958131,411.429202973
-3.28185564566,-3.57603475634,0.494845992954,-28.3584971476,9.44043269177,-6.55441253669,411.572521402
3.44939927133,-1.27940508551,4.63266980172,-27.4576268417,9.22204871208,-6.55766152147,411.717575664
4.58325172235,1.7672062125,8.45632028433,-26.4835021636,8.99902111322,-6.55964912056,411.864351952
-5.5489422039,4.06111061593,11.5207207295,-25.4327890674,8.77145138613,-6.56038791888,412.012836459
