1357459206, 36.45
1357459221, 36.45
1357459231, 36.45
1357459246, 36.45
1357459257, 36.41
1357459272, 36.45
1357459283, 36.42
1357459298, 36.41
1357459310, 36.41
1357459325, 36.41
1357459335, 36.45
1357459350, 36.41
1357459362, 36.41
1357459377, 36.45
1357459388, 36.42
1357459403, 36.41
1357459414, 36.41
1357459429, 36.41
1357459442, 36.38
1357459457, 36.38
1357459467, 36.38
1357459482, 36.38
1357459494, 36.38
1357459509, 36.38
1357459520, 36.38
1357459535, 36.38
1357459546, 36.38
1357459561, 36.38
1357459572, 36.38
1357459587, 36.38
1357459598, 36.38
1357459613, 36.38
1357459626, 36.38
1357459641, 36.38
1357459651, 36.38
1357459666, 36.38
1357459677, 36.38
1357459692, 36.38
1357459703, 36.38
1357459718, 36.38
1357459730, 36.38
1357459745, 36.38
1357459756, 36.38
1357459771, 36.38
1357459782, 36.38
1357459797, 36.38
1357459808, 36.38
1357459823, 36.38
1357459835, 36.38
1357459850, 36.38
1357459862, 36.35
1357459877, 36.35
1357459887, 36.38
1357459902, 36.38
1357459913, 36.38
1357459928, 36.35
1357459939, 36.35
1357459954, 36.35
1357459966, 36.38
1357459981, 36.31
1357459992, 36.35
1357460007, 36.31
1357460019, 36.31
1357460034, 36.35
1357460046, 36.31
1357460061, 36.31
1357460071, 36.35
1357460086, 36.31
1357460097, 36.31
1357460112, 36.31
1357460124, 36.35
1357460139, 36.31
1357460150, 36.31
1357460165, 36.31
1357460176, 36.31
1357460191, 36.35
1357460202, 36.31
1357460217, 36.31
1357460229, 36.31
1357460244, 36.31
1357460255, 36.31
1357460270, 36.31
1357460282, 36.31
1357460297, 36.31
1357460308, 36.31
1357460323, 36.31
1357460335, 36.31
1357460350, 36.31
1357460356, 36.28
1357460371, 36.31
1357460383, 36.31
1357460398, 36.31
1357460412, 36.31
1357460427, 36.31
1357460438, 36.31
1357460453, 36.28
1357460466, 36.31
1357460481, 36.31
1357460491, 36.31
1357460506, 36.28
1357460517, 36.28
1357460532, 36.24
1357460543, 36.28
1357460558, 36.28
1357460570, 36.24
1357460585, 36.24
1357460596, 36.24
1357460611, 36.24
1357460623, 36.28
1357460638, 36.24
1357460649, 36.24
1357460664, 36.24
1357460675, 36.24
1357460690, 36.24
1357460702, 36.24
1357460717, 36.24
1357460729, 36.24
1357460744, 36.24
1357460755, 36.24
1357460770, 36.24
1357460781, 36.24
1357460796, 36.21
1357460807, 36.21
1357460822, 36.21
1357460833, 36.21
1357460848, 36.21
1357460859, 36.21
1357460874, 36.17
1357460886, 36.17
1357460901, 36.17
1357460911, 36.17
1357460926, 36.17
1357460939, 36.17
1357460954, 36.17
1357460963, 36.17
1357460978, 36.17
1357460990, 36.17
1357461005, 36.17
1357461017, 36.17
1357461032, 36.17
1357461043, 36.17
1357461058, 36.17
1357461069, 36.17
1357461084, 36.17
1357461095, 36.17
1357461110, 36.17
1357461122, 36.17
1357461137, 36.17
1357461149, 36.17
1357461164, 36.17
1357461175, 36.17
1357461188, 36.17
1357461190, 36.17
1357461203, 36.17
1357461214, 36.17
1357461229, 36.17
1357461253, 36.17
1357461268, 36.17
1357461279, 36.14
1357461294, 36.14
1357461306, 36.17
1357461321, 36.14
1357461331, 36.14
1357461346, 36.14
1357461359, 36.17
1357461374, 36.14
1357461385, 36.14
1357461400, 36.14
1357461411, 36.17
1357461426, 36.17
1357461436, 36.17
1357461451, 36.14
1357461462, 36.14
1357461477, 36.17
1357461489, 36.17
1357461504, 36.14
1357461515, 36.17
1357461530, 36.17
1357461542, 36.17
1357461557, 36.14
1357461568, 36.17
1357461583, 36.17
1357461594, 36.14
1357461609, 36.17
1357461620, 36.10
1357461635, 36.14
1357461647, 36.14
1357461662, 36.14
1357461673, 36.10
1357461688, 36.10
1357461699, 36.10
1357461714, 36.10
1357461726, 36.10
1357461741, 36.10
1357461751, 36.10
1357461766, 36.10
1357461779, 36.10
1357461794, 36.10
1357461804, 36.10
1357461819, 36.10
1357461830, 36.10
1357461845, 36.10
1357461856, 36.10
1357461871, 36.10
1357461882, 36.10
1357461897, 36.10
1357461908, 36.10
1357461923, 36.10
1357461935, 36.11
1357461950, 36.07
1357461963, 36.10
1357461978, 36.07
1357461985, 36.07
1357462000, 36.07
1357462011, 36.07
1357462026, 36.10
1357462039, 36.03
1357462054, 36.10
1357462065, 36.07
1357462080, 36.07
1357462093, 36.07
1357462108, 36.07
1357462119, 36.04
1357462134, 36.07
1357462146, 36.03
1357462161, 36.04
1357462168, 36.04
1357462183, 36.04
1357462199, 36.03
1357462214, 36.04
1357462224, 36.03
1357462239, 36.04
1357462251, 36.03
1357462266, 36.04
1357462276, 36.03
1357462291, 36.03
1357462302, 36.04
1357462317, 36.04
1357462328, 36.04
1357462343, 36.03
1357462355, 36.04
1357462370, 36.04
1357462383, 36.00
1357462398, 36.03
1357462408, 36.00
1357462423, 36.00
1357462434, 36.04
1357462449, 36.00
1357462461, 35.97
1357462476, 35.97
1357462487, 36.00
1357462502, 36.00
1357462513, 35.97
1357462528, 35.97
1357462539, 35.97
1357462554, 35.97
1357462566, 35.97
1357462581, 35.97
1357462592, 35.97
1357462607, 35.97
1357462619, 36.00
1357462634, 35.97
1357462644, 35.97
1357462659, 35.93
1357462670, 35.97
1357462685, 35.97
1357462696, 35.97
1357462711, 35.97
1357462722, 35.97
1357462737, 35.97
1357462749, 35.97
1357462764, 35.97
1357462776, 35.97
1357462791, 35.97
1357462803, 35.97
1357462818, 35.97
1357462828, 35.97
1357462843, 35.97
1357462854, 35.93
1357462869, 35.93
1357462881, 35.93
1357462896, 35.93
1357462908, 35.93
1357462923, 35.93
1357462933, 35.90
1357462948, 35.90
1357462959, 35.90
1357462974, 35.93
1357462986, 35.93
1357463001, 35.90
1357463012, 35.93
1357463027, 35.97
1357463039, 35.93
1357463054, 35.90
1357463065, 35.93
1357463080, 35.97
1357463092, 35.93
1357463107, 35.90
1357463117, 35.93
1357463132, 35.90
1357463143, 35.90
1357463158, 35.90
1357463169, 35.93
1357463184, 35.93
1357463195, 35.93
1357463210, 35.93
1357463223, 35.93
1357463238, 35.93
1357463248, 35.97
1357463263, 35.90
1357463274, 35.93
1357463289, 35.93
1357463300, 35.90
1357463315, 35.93
1357463326, 35.90
1357463341, 35.93
1357463350, 35.90
1357463365, 35.93
1357463377, 35.93
1357463392, 35.90
1357463407, 35.90
1357463422, 35.90
1357463432, 35.93
1357463447, 35.93
1357463459, 35.90
1357463474, 35.93
1357463484, 35.90
1357463499, 35.93
1357463511, 35.90
1357463526, 35.93
1357463536, 35.93
1357463551, 35.90
1357463562, 35.90
1357463577, 35.90
1357463589, 35.90
1357463604, 35.93
1357463616, 35.90
1357463631, 35.90
1357463643, 35.93
1357463658, 35.90
1357463668, 35.90
1357463683, 35.90
1357463694, 35.90
1357463709, 35.90
1357463721, 35.90
1357463736, 35.86
1357463747, 35.86
1357463762, 35.90
1357463774, 35.90
1357463789, 35.90
1357463800, 35.90
1357463815, 35.90
1357463827, 35.86
1357463842, 35.90
1357463851, 35.83
1357463866, 35.86
1357463879, 35.86
1357463894, 35.83
1357463904, 35.83
1357463919, 35.90
1357463930, 35.83
1357463945, 35.86
1357463957, 35.86
1357463972, 35.86
1357463983, 35.83
1357463998, 35.83
1357464009, 35.83
1357464024, 35.83
1357464035, 35.83
1357464050, 35.83
1357464063, 35.83
1357464078, 35.83
1357464088, 35.83
1357464103, 35.83
1357464114, 35.83
1357464129, 35.83
1357464140, 35.83
1357464155, 35.83
1357464166, 35.83
1357464181, 35.83
1357464193, 35.83
1357464208, 35.79
1357464220, 35.79
1357464235, 35.76
1357464247, 35.79
1357464262, 35.76
1357464272, 35.76
1357464287, 35.76
1357464299, 35.76
1357464314, 35.76
1357464324, 35.76
1357464339, 35.76
1357464351, 35.76
1357464366, 35.76
1357464378, 35.76
1357464393, 35.76
1357464404, 35.76
1357464419, 35.76
1357464429, 35.76
1357464444, 35.76
1357464456, 35.76
1357464471, 35.76
1357464483, 35.76
1357464498, 35.76
1357464508, 35.76
1357464523, 35.76
1357464534, 35.76
1357464549, 35.76
1357464560, 35.76
1357464575, 35.76
1357464587, 35.76
1357464602, 35.76
1357464613, 35.76
1357464628, 35.76
1357464639, 35.76
1357464654, 35.76
1357464667, 35.76
1357464682, 35.76
1357464692, 35.76
1357464707, 35.76
1357464719, 35.76
1357464734, 35.76
1357464744, 35.76
1357464759, 35.76
1357464770, 35.76
1357464785, 35.76
1357464796, 35.76
1357464811, 35.76
1357464823, 35.76
1357464838, 35.76
1357464850, 35.76
1357464865, 35.76
1357464876, 35.72
1357464891, 35.72
1357464903, 35.76
1357464918, 35.72
1357464928, 35.76
1357464943, 35.76
1357464954, 35.76
1357464969, 35.72
1357464980, 35.72
1357464995, 35.72
1357465007, 35.72
1357465022, 35.72
1357465034, 35.69
1357465049, 35.69
1357465060, 35.69
1357465075, 35.69
1357465087, 35.69
1357465102, 35.69
1357465112, 35.69
1357465127, 35.69
1357465139, 35.69
1357465154, 35.69
1357465165, 35.69
1357465180, 35.69
1357465191, 35.69
1357465206, 35.69
1357465217, 35.69
1357465232, 35.69
1357465243, 35.69
1357465258, 35.69
1357465270, 35.69
1357465285, 35.69
1357465296, 35.69
1357465311, 35.69
1357465323, 35.69
1357465338, 35.69
1357465349, 35.69
1357465364, 35.69
1357465375, 35.69
1357465390, 35.65
1357465391, 35.69
1357465406, 35.65
1357465417, 35.69
1357465432, 35.69
1357465454, 35.69
1357465469, 35.69
1357465471, 35.69
1357465486, 35.62
1357465507, 35.66
1357465522, 35.62
1357465532, 35.62
1357465547, 35.62
1357465560, 35.62
1357465575, 35.62
1357465584, 35.62
1357465599, 35.62
1357465611, 35.62
1357465626, 35.62
1357465637, 35.62
1357465652, 35.62
1357465664, 35.62
1357465679, 35.62
1357465687, 35.62
1357465702, 35.62
1357465713, 35.62
1357465728, 35.62
1357465743, 35.62
1357465758, 35.62
1357465768, 35.62
1357465783, 35.62
1357465794, 35.62
1357465809, 35.62
1357465821, 35.62
1357465836, 35.62
1357465847, 35.62
1357465862, 35.62
1357465874, 35.62
1357465889, 35.58
1357465900, 35.58
1357465915, 35.62
1357465927, 35.59
1357465942, 35.58
1357465953, 35.59
1357465968, 35.58
1357465980, 35.59
1357465995, 35.58
1357466005, 35.55
1357466020, 35.59
1357466031, 35.55
1357466046, 35.55
1357466057, 35.55
1357466072, 35.55
1357466084, 35.55
1357466099, 35.55
1357466110, 35.55
1357466125, 35.55
1357466136, 35.55
1357466151, 35.55
1357466163, 35.55
1357466178, 35.55
1357466189, 35.55
1357466204, 35.55
1357466215, 35.55
1357466230, 35.55
1357466242, 35.55
1357466257, 35.55
1357466268, 35.55
1357466283, 35.52
1357466293, 35.55
1357466308, 35.55
1357466319, 35.55
1357466334, 35.55
1357466347, 35.55
1357466362, 35.55
1357466373, 35.55
1357466388, 35.55
1357466400, 35.55
1357466415, 35.55
1357466422, 35.55
1357466437, 35.55
1357466448, 35.55
1357466463, 35.55
1357466478, 35.52
1357466493, 35.55
1357466505, 35.55
1357466520, 35.55
1357466530, 35.55
1357466545, 35.52
1357466556, 35.52
1357466571, 35.55
1357466583, 35.52
1357466598, 35.55
1357466609, 35.51
1357466624, 35.52
1357466635, 35.52
1357466650, 35.52
1357466661, 35.48
1357466676, 35.48
1357466687, 35.48
1357466702, 35.52
1357466714, 35.52
1357466729, 35.48
1357466740, 35.48
1357466755, 35.48
1357466767, 35.48
1357466782, 35.48
1357466790, 35.48
1357466805, 35.48
1357466820, 35.48
1357466835, 35.48
1357466844, 35.48
1357466859, 35.48
1357466871, 35.48
1357466886, 35.48
1357466898, 35.48
1357466913, 35.48
1357466924, 35.45
1357466939, 35.48
1357466950, 35.48
1357466965, 35.48
1357466976, 35.48
1357466991, 35.48
1357467004, 35.48
1357467019, 35.48
1357467028, 35.48
1357467043, 35.48
1357467055, 35.48
1357467070, 35.48
1357467081, 35.48
1357467096, 35.48
1357467108, 35.48
1357467123, 35.48
1357467134, 35.48
1357467149, 35.48
1357467160, 35.48
1357467175, 35.48
1357467187, 35.48
1357467202, 35.48
1357467212, 35.48
1357467227, 35.48
1357467240, 35.48
1357467255, 35.48
1357467265, 35.48
1357467280, 35.48
1357467292, 35.48
1357467307, 35.48
1357467317, 35.45
1357467332, 35.48
1357467343, 35.48
1357467358, 35.45
1357467370, 35.45
1357467385, 35.45
1357467396, 35.45
1357467411, 35.48
1357467424, 35.45
1357467439, 35.48
1357467449, 35.45
1357467464, 35.41
1357467475, 35.45
1357467490, 35.45
1357467501, 35.45
1357467516, 35.41
1357467528, 35.45
1357467543, 35.41
1357467554, 35.41
1357467569, 35.41
1357467580, 35.41
1357467595, 35.41
1357467607, 35.41
1357467622, 35.41
1357467633, 35.41
1357467648, 35.41
1357467660, 35.41
1357467675, 35.41
1357467685, 35.41
1357467700, 35.41
1357467711, 35.41
1357467726, 35.41
1357467737, 35.41
1357467752, 35.41
1357467764, 35.41
1357467779, 35.41
1357467790, 35.41
1357467805, 35.41
1357467817, 35.41
1357467832, 35.41
1357467844, 35.38
1357467859, 35.41
1357467869, 35.41
1357467884, 35.41
1357467895, 35.41
1357467910, 35.41
1357467921, 35.41
1357467936, 35.41
1357467948, 35.38
1357467963, 35.38
1357467974, 35.38
1357467989, 35.34
1357468000, 35.38
1357468015, 35.34
1357468028, 35.38
1357468043, 35.34
1357468052, 35.34
1357468067, 35.34
1357468080, 35.38
1357468095, 35.38
1357468105, 35.34
1357468120, 35.34
1357468131, 35.34
1357468146, 35.34
1357468154, 35.34
1357468169, 35.34
1357468180, 35.34
1357468195, 35.34
1357468210, 35.34
1357468225, 35.34
1357468236, 35.34
1357468251, 35.34
1357468264, 35.34
1357468279, 35.34
1357468289, 35.31
1357468304, 35.31
1357468315, 35.34
1357468330, 35.34
1357468341, 35.34
1357468356, 35.34
1357468367, 35.34
1357468382, 35.34
1357468394, 35.34
1357468409, 35.34
1357468421, 35.31
1357468436, 35.34
1357468447, 35.31
1357468462, 35.27
1357468473, 35.31
1357468488, 35.27
1357468500, 35.31
1357468515, 35.31
1357468525, 35.31
1357468540, 35.27
1357468551, 35.27
1357468566, 35.31
1357468578, 35.27
1357468593, 35.27
1357468604, 35.27
1357468619, 35.27
1357468631, 35.27
1357468646, 35.27
1357468658, 35.27
1357468673, 35.27
1357468684, 35.27
1357468699, 35.27
1357468709, 35.27
1357468724, 35.27
1357468736, 35.27
1357468751, 35.27
1357468762, 35.27
1357468777, 35.27
1357468788, 35.27
1357468803, 35.27
1357468814, 35.27
1357468829, 35.27
1357468840, 35.27
1357468855, 35.27
1357468868, 35.27
1357468883, 35.27
1357468893, 35.27
1357468908, 35.27
1357468920, 35.27
1357468935, 35.27
1357468946, 35.27
1357468961, 35.27
1357468973, 35.27
1357468988, 35.27
1357468998, 35.24
1357469013, 35.27
1357469024, 35.24
1357469039, 35.24
1357469050, 35.27
1357469065, 35.27
1357469076, 35.27
1357469091, 35.27
1357469104, 35.20
1357469119, 35.24
1357469129, 35.24
1357469144, 35.24
1357469156, 35.27
1357469171, 35.24
1357469177, 35.24
1357469192, 35.24
1357469204, 35.20
1357469219, 35.24
1357469234, 35.24
1357469249, 35.20
1357469260, 35.20
1357469275, 35.24
1357469287, 35.24
1357469302, 35.20
1357469313, 35.24
1357469328, 35.24
1357469340, 35.20
1357469355, 35.20
1357469365, 35.20
1357469380, 35.20
1357469392, 35.20
1357469407, 35.20
1357469418, 35.20
1357469433, 35.20
1357469444, 35.20
1357469459, 35.20
1357469471, 35.20
1357469486, 35.20
1357469497, 35.20
1357469512, 35.20
1357469524, 35.20
1357469539, 35.20
1357469549, 35.20
1357469564, 35.20
1357469575, 35.20
1357469590, 35.20
1357469602, 35.20
1357469617, 35.20
1357469628, 35.20
1357469643, 35.20
1357469654, 35.20
1357469669, 35.20
1357469681, 35.20
1357469696, 35.20
1357469708, 35.20
1357469723, 35.20
1357469733, 35.20
1357469748, 35.20
1357469760, 35.20
1357469775, 35.20
1357469785, 35.20
1357469800, 35.20
1357469812, 35.20
1357469827, 35.20
1357469838, 35.20
1357469853, 35.20
1357469864, 35.20
1357469879, 35.20
1357469891, 35.20
1357469906, 35.20
1357469917, 35.20
1357469932, 35.20
1357469944, 35.20
1357469959, 35.20
1357469969, 35.20
1357469984, 35.20
1357469995, 35.20
1357470010, 35.20
1357470022, 35.20
1357470037, 35.20
1357470048, 35.20
1357470063, 35.20
1357470074, 35.20
1357470089, 35.20
1357470100, 35.20
1357470115, 35.20
1357470127, 35.20
1357470142, 35.20
1357470153, 35.20
1357470168, 35.17
1357470180, 35.17
1357470195, 35.17
1357470206, 35.20
1357470221, 35.17
1357470232, 35.20
1357470247, 35.20
1357470258, 35.20
1357470273, 35.20
1357470284, 35.17
1357470299, 35.17
1357470307, 35.13
1357470322, 35.13
1357470333, 35.13
1357470348, 35.13
1357470364, 35.17
1357470379, 35.13
1357470390, 35.13
1357470405, 35.13
1357470416, 35.17
1357470431, 35.17
1357470442, 35.13
1357470457, 35.13
